,S2,S2_conf
"('C(2, 2)', 'C(3, 3)')",-0.7557606115772414,0.652163381304238
"('C(2, 2)', 'C(4, -3)')",-0.3249819149072494,0.584231963343203
"('C(2, 2)', 'C(4, -2)')",-0.20455616912425886,0.6832757502543613
"('C(2, 2)', 'C(4, -1)')",-0.6541954569434981,0.9758137279246282
"('C(2, 2)', 'C(4, 0)')",-0.1765933979893307,0.5780740300423631
"('C(2, 2)', 'C(4, 1)')",-0.2960184699338168,0.8121062597761489
"('C(2, 2)', 'C(4, 2)')",-0.2594365942543548,0.6609954141663392
"('C(2, 2)', 'C(4, 3)')",-0.31339131662434605,0.6557923366221059
"('C(2, 3)', 'C(3, -3)')",0.14064420246085865,0.5864471715517213
"('C(2, 3)', 'C(3, -2)')",0.08814657832295307,0.4544881216087123
"('C(2, 3)', 'C(3, -1)')",0.06400332580140455,0.601818545503659
"('C(2, 3)', 'C(3, 0)')",-0.26365142357625465,1.0014746721566812
"('C(2, 3)', 'C(3, 1)')",-0.23044568967775064,0.6149094189050615
"('C(2, 3)', 'C(3, 2)')",-0.237475636831752,0.7525214510794689
"('C(2, 3)', 'C(3, 3)')",-0.28252409680564944,0.5401962202692017
"('C(2, 3)', 'C(4, -3)')",0.05392174072966642,0.583644220969546
"('C(2, 3)', 'C(4, -2)')",0.0005697487660009399,0.5314383409602573
"('C(2, 3)', 'C(4, -1)')",-0.4516728573581522,0.7387143253024384
"('C(2, 3)', 'C(4, 0)')",0.3378636163491886,0.6102908209362213
"('C(2, 3)', 'C(4, 1)')",0.11720202695707575,0.6654085245877546
"('C(2, 3)', 'C(4, 2)')",0.05268484661303299,0.49155261852648335
"('C(2, 3)', 'C(4, 3)')",0.1795878606967136,0.5592312032986435
"('C(3, -3)', 'C(3, -2)')",0.3167172111431391,0.5527515982155361
"('C(3, -3)', 'C(3, -1)')",-0.09358159338304228,0.48342982402683277
"('C(3, -3)', 'C(3, 0)')",0.40959436341906746,2.074547242499469
"('C(3, -3)', 'C(3, 1)')",-0.018909860691076252,0.5694732664569837
"('C(3, -3)', 'C(3, 2)')",0.20547099797713755,0.8292239705006691
"('C(3, -3)', 'C(3, 3)')",-0.18280892677465266,0.5575154983433317
"('C(3, -3)', 'C(4, -3)')",0.6552299909884098,1.0946935920013885
"('C(3, -3)', 'C(4, -2)')",0.38694057507820523,0.4527666501511852
"('C(3, -3)', 'C(4, -1)')",-0.1916169828653465,0.7756708559156729
"('C(3, -3)', 'C(4, 0)')",0.4501857263253518,0.5480788575119021
"('C(3, -3)', 'C(4, 1)')",0.41382627080191287,0.8376126844091373
"('C(3, -3)', 'C(4, 2)')",0.5107321562292495,0.7332483552402405
"('C(3, -3)', 'C(4, 3)')",0.3779840300229033,0.7146066296327719
"('C(3, -2)', 'C(3, -1)')",-0.34579253057798903,0.48404549453859436
"('C(3, -2)', 'C(3, 0)')",-0.726935030170669,1.0254817942837458
"('C(3, -2)', 'C(3, 1)')",-0.2913457300704968,0.5755770035758552
"('C(3, -2)', 'C(3, 2)')",-0.1668567003208265,0.7767544231594692
"('C(3, -2)', 'C(3, 3)')",-0.34125416850556045,0.3094816957385152
"('C(3, -2)', 'C(4, -3)')",-0.010308889932353162,0.3810795002734013
"('C(3, -2)', 'C(4, -2)')",-0.022831389389753255,0.5061175537468724
"('C(3, -2)', 'C(4, -1)')",-0.398422931445287,0.5345219781914224
"('C(3, -2)', 'C(4, 0)')",0.14741203956098137,0.47522317685007276
"('C(3, -2)', 'C(4, 1)')",-0.030118988438936345,0.4539481630209392
"('C(3, -2)', 'C(4, 2)')",-0.02945361989328274,0.5102608868623865
"('C(3, -2)', 'C(4, 3)')",-0.10537396600855957,0.45361690365125973
"('C(3, -1)', 'C(3, 0)')",-0.6866737464051351,0.6471267411520674
"('C(3, -1)', 'C(3, 1)')",-0.7714016205669183,0.5935619799413221
"('C(3, -1)', 'C(3, 2)')",-0.6633487523381391,0.797833901477965
"('C(3, -1)', 'C(3, 3)')",-0.6667624248283429,0.5708714045748347
"('C(3, -1)', 'C(4, -3)')",-0.3881705679190535,0.4440883381872345
"('C(3, -1)', 'C(4, -2)')",-0.3994432022605423,0.43505126026804725
"('C(3, -1)', 'C(4, -1)')",-0.8265361782332998,0.8338900202479519
"('C(3, -1)', 'C(4, 0)')",-0.37301244343554857,0.41965297702802
"('C(3, -1)', 'C(4, 1)')",-0.30614918190254453,0.49018933555256106
"('C(3, -1)', 'C(4, 2)')",-0.1530230069758328,0.629960532948385
"('C(3, -1)', 'C(4, 3)')",-0.4993561772372311,0.5727896257938846
"('C(3, 0)', 'C(3, 1)')",-0.4984962067114882,0.9797487518935007
"('C(3, 0)', 'C(3, 2)')",-0.3935557840534617,1.2082194774019959
"('C(3, 0)', 'C(3, 3)')",-0.6393616987181576,1.1757504040205404
"('C(3, 0)', 'C(4, -3)')",-0.36718739907663983,1.038213876156108
"('C(3, 0)', 'C(4, -2)')",-0.43313202032671494,1.138281461545846
"('C(3, 0)', 'C(4, -1)')",-0.9411085907672352,1.2254317644338935
"('C(3, 0)', 'C(4, 0)')",-0.23120850142192365,1.043032949759792
"('C(3, 0)', 'C(4, 1)')",-0.29787702026803214,1.3982852474841043
"('C(3, 0)', 'C(4, 2)')",-0.08496846881852663,1.5133822817195233
"('C(3, 0)', 'C(4, 3)')",-0.3121375516466796,1.028050102716315
"('C(3, 1)', 'C(3, 2)')",-0.48536222947275875,0.8003015378451692
"('C(3, 1)', 'C(3, 3)')",-0.5989616648967075,0.5747143259289821
"('C(3, 1)', 'C(4, -3)')",-0.2562333262102736,0.40179197927651805
"('C(3, 1)', 'C(4, -2)')",-0.33239928033174293,0.467850913645821
"('C(3, 1)', 'C(4, -1)')",-0.6895933196392826,0.7599207503759872
"('C(3, 1)', 'C(4, 0)')",-0.23178098173487435,0.5089604966624118
"('C(3, 1)', 'C(4, 1)')",-0.3004119125930792,0.5082854353635667
"('C(3, 1)', 'C(4, 2)')",-0.2175422702191116,0.5522848433960903
"('C(3, 1)', 'C(4, 3)')",-0.2861923249584048,0.5714380548918315
"('C(3, 2)', 'C(3, 3)')",-0.46188424259594296,0.5471358563710995
"('C(3, 2)', 'C(4, -3)')",-0.06268754436287599,0.5798250967561676
"('C(3, 2)', 'C(4, -2)')",0.10256417802876307,1.0290672035442883
"('C(3, 2)', 'C(4, -1)')",0.27473962710898175,1.5259462814797564
"('C(3, 2)', 'C(4, 0)')",0.0035004668892852676,0.65664679084243
"('C(3, 2)', 'C(4, 1)')",0.06861199388455833,0.9045614123290061
"('C(3, 2)', 'C(4, 2)')",-0.08886541566427977,0.6783442162561785
"('C(3, 2)', 'C(4, 3)')",-0.20142063030116278,0.6257105194972558
"('C(3, 3)', 'C(4, -3)')",-0.4167872584657889,0.7168754001783361
"('C(3, 3)', 'C(4, -2)')",-0.5405807536433523,0.49469579130791913
"('C(3, 3)', 'C(4, -1)')",-0.789599571844767,0.8392553686653432
"('C(3, 3)', 'C(4, 0)')",-0.4635233113116128,0.5504956687474497
"('C(3, 3)', 'C(4, 1)')",-0.30358912692339735,0.7630861525476617
"('C(3, 3)', 'C(4, 2)')",-0.4259760159761133,0.46237848902768025
"('C(3, 3)', 'C(4, 3)')",-0.4500675156449614,0.6920265247234456
"('C(4, -3)', 'C(4, -2)')",0.41237821994561835,0.8183791276339025
"('C(4, -3)', 'C(4, -1)')",0.3431002271310076,1.4592363400978572
"('C(4, -3)', 'C(4, 0)')",0.15438759383162717,0.40889564638607057
"('C(4, -3)', 'C(4, 1)')",0.2913700574030049,0.6715387122159381
"('C(4, -3)', 'C(4, 2)')",0.03563718972805989,0.5424859495959646
"('C(4, -3)', 'C(4, 3)')",-0.0767134913744141,0.5203787860902908
"('C(4, -2)', 'C(4, -1)')",-0.38104131795142604,0.5130302153640798
"('C(4, -2)', 'C(4, 0)')",-0.04005957000874546,0.48780727603450524
"('C(4, -2)', 'C(4, 1)')",-0.024241752128493665,0.5664836987335475
"('C(4, -2)', 'C(4, 2)')",0.14252476567671649,0.4183092573187002
"('C(4, -2)', 'C(4, 3)')",0.04563157020852042,0.4848779142340045
"('C(4, -1)', 'C(4, 0)')",-0.25324282142294957,0.7389257688571983
"('C(4, -1)', 'C(4, 1)')",-0.3380379778987244,0.9402950764247681
"('C(4, -1)', 'C(4, 2)')",-0.20444190019269481,0.7849450950627752
"('C(4, -1)', 'C(4, 3)')",-0.27865555178729057,0.8842696404463886
"('C(4, 0)', 'C(4, 1)')",0.41429328781613695,0.8138974309831298
"('C(4, 0)', 'C(4, 2)')",-0.02606021591164305,0.47738264476700965
"('C(4, 0)', 'C(4, 3)')",0.2609845120666115,0.44547218132159283
"('C(4, 1)', 'C(4, 2)')",0.23141913645698947,0.6723404735739348
"('C(4, 1)', 'C(4, 3)')",0.1933394451235161,0.6629561038248873
"('C(4, 2)', 'C(4, 3)')",0.009605623074176454,0.6628893993826679
